nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,      z-velocity,      y-velocity,      x-velocity,cell-wall-distance,boundary-normal-dist
       150, 2.307835707E+00, 2.000000070E-01, 1.505147571E-15, 6.320970788E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 3.151245282E-02, 0.000000000E+00
       151, 2.380400351E+00, 1.999999988E-01, 1.478271771E-15, 6.010092934E+00, 0.000000000E+00, 0.000000000E+00, 4.999999851E+01, 3.494859203E-02, 0.000000000E+00
       152, 2.494946473E+00, 2.000000032E-01, 1.553097335E-15, 4.675950508E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.007825187E-02, 0.000000000E+00
       153, 2.552429197E+00, 1.999999987E-01, 1.562551177E-15, 4.073530663E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.190216274E-02, 0.000000000E+00
       154, 2.699140093E+00, 1.999999998E-01, 1.618903980E-15, 3.473860930E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.277414608E-02, 0.000000000E+00
       155, 2.741812844E+00, 1.999999949E-01, 1.634510868E-15, 3.365366927E+00, 0.000000000E+00, 0.000000000E+00, 4.999999851E+01, 4.231638317E-02, 0.000000000E+00
       156, 2.905391070E+00, 1.999999978E-01, 1.655720159E-15, 3.521210614E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.508518495E-02, 0.000000000E+00
       157, 2.940244492E+00, 2.000000047E-01, 1.657902644E-15, 3.403917483E+00, 0.000000000E+00, 0.000000000E+00, 5.000000149E+01, 4.480712184E-02, 0.000000000E+00
       158, 3.108136624E+00, 2.000000113E-01, 1.662650898E-15, 2.157739306E+00, 0.000000000E+00, 0.000000000E+00, 5.000000075E+01, 4.241126193E-02, 0.000000000E+00
       159, 3.140491725E+00, 2.000000098E-01, 1.662664226E-15, 2.113190996E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.107448055E-02, 0.000000000E+00
       160, 3.308226097E+00, 1.999999984E-01, 1.663453494E-15, 2.648558414E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.201952208E-02, 0.000000000E+00
       161, 3.339973241E+00, 2.000000019E-01, 1.663394717E-15, 2.555658045E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.315756238E-02, 0.000000000E+00
       162, 3.507202728E+00, 2.000000034E-01, 1.663695619E-15, 6.888774131E-01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.477941601E-02, 0.000000000E+00
       163, 3.538686967E+00, 2.000000038E-01, 1.663768727E-15, 5.602907591E-01, 0.000000000E+00, 0.000000000E+00, 5.000000075E+01, 4.562347270E-02, 0.000000000E+00
       164, 3.705870195E+00, 2.000000048E-01, 1.664623043E-15, 8.154345275E-01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.067487026E-02, 0.000000000E+00
       165, 3.736960182E+00, 2.000000019E-01, 1.665170003E-15, 8.294599760E-01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.104351267E-02, 0.000000000E+00
       166, 3.904978389E+00, 2.000000115E-01, 1.667298285E-15, 9.175619795E-01, 0.000000000E+00, 0.000000000E+00, 5.000000075E+01, 4.170598799E-02, 0.000000000E+00
       167, 3.935272563E+00, 2.000000035E-01, 1.669146812E-15, 8.961449239E-01, 0.000000000E+00, 0.000000000E+00, 4.999999851E+01, 4.075352447E-02, 0.000000000E+00
       168, 4.105754934E+00, 2.000000030E-01, 1.672523166E-15, 1.059140342E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 3.712319044E-02, 0.000000000E+00
       169, 4.134925665E+00, 2.000000036E-01, 1.675960395E-15, 1.046661228E+00, 0.000000000E+00, 0.000000000E+00, 4.999999925E+01, 3.695253170E-02, 0.000000000E+00
       170, 4.308930096E+00, 2.000000023E-01, 1.676587002E-15, 8.824422453E-01, 0.000000000E+00, 0.000000000E+00, 5.000000075E+01, 4.137016459E-02, 0.000000000E+00
       171, 4.338618912E+00, 1.999999943E-01, 1.678456160E-15, 8.345680254E-01, 0.000000000E+00, 0.000000000E+00, 4.999999925E+01, 4.186582564E-02, 0.000000000E+00
       172, 4.510795755E+00, 2.000000108E-01, 1.660545747E-15, 1.696904219E-01, 0.000000000E+00, 0.000000000E+00, 5.000000075E+01, 4.257748913E-02, 0.000000000E+00
       173, 4.549259702E+00, 2.000000090E-01, 1.640815135E-15, 1.410597957E-01, 0.000000000E+00, 0.000000000E+00, 5.000000075E+01, 4.124419048E-02, 0.000000000E+00
       174, 4.700244831E+00, 2.000000122E-01, 1.560609463E-15, 1.445497062E-01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 3.608049684E-02, 0.000000000E+00
       175, 4.764088448E+00, 2.000000041E-01, 1.548055291E-15, 7.773392072E-02, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 3.612779854E-02, 0.000000000E+00
       176, 4.858559376E+00, 1.999999994E-01, 1.403797473E-15, 6.183154767E-02, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 3.597631936E-02, 0.000000000E+00
       177, 5.000000237E+00, 2.000000095E-01, 0.000000000E+00,-3.392370257E-02, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.177751872E-02, 0.000000000E+00
       178, 1.730994211E+00, 1.999999972E-01, 1.425218354E-03, 1.118386263E+01,-2.106518718E-04,-4.069880130E-04, 4.999533250E+01, 1.463767461E-02, 1.425218325E-03
       179, 1.734422637E+00, 1.999999986E-01, 2.476368657E-03, 1.113733579E+01,-2.819253209E-04,-6.076007741E-04, 4.999300662E+01, 1.548113176E-02, 2.476368581E-03
       180,-5.054906509E-01, 2.000000020E-01, 3.254362734E-03, 4.494675955E+01,-2.067989072E-03, 1.204581814E-03, 4.995275514E+01, 1.620593611E-02, 3.254362776E-03
       181,-5.147614571E-01, 2.000000102E-01, 7.906697708E-03, 4.495929574E+01, 9.908156145E-04, 2.718355450E-03, 4.990286962E+01, 1.989020510E-02, 7.906697427E-03
       182,-3.761763296E-01, 2.000000036E-01, 8.304838908E-03, 4.110565406E+01,-1.376420566E-02, 3.631318919E-03, 4.990918176E+01, 2.083421213E-02, 8.304838790E-03
       183, 1.661885586E+00, 2.000000030E-01, 8.852095945E-03, 1.213211073E+01,-1.637623025E-03,-3.156637917E-03, 4.996521765E+01, 1.815880090E-02, 8.852096037E-03
       184, 9.447619121E-01, 1.999999983E-01, 9.616513010E-03, 2.286311774E+01, 1.464235896E-03,-4.320094933E-03, 4.989898016E+01, 1.622327963E-02, 9.616512560E-03
       185,-1.939208039E-01, 2.000000008E-01, 9.653158916E-03, 1.345195990E+00,-5.359243483E-02, 2.763835143E-03, 4.996623351E+01, 1.802820799E-02, 9.653158478E-03
       186, 6.512209519E-01, 2.000000064E-01, 1.110521634E-02,-8.714325761E+00, 4.839985453E-02,-6.084050549E-03, 5.005669576E+01, 1.765500198E-02, 1.110521678E-02
       187, 1.547426402E+00, 2.000000078E-01, 1.136833472E-02, 1.381037897E+01,-2.272545870E-03,-5.426332890E-03, 4.992778401E+01, 1.681391440E-02, 1.136833455E-02
       188, 7.013600257E-01, 1.999999928E-01, 1.140080424E-02, 3.093916327E+00, 3.602447815E-02,-4.612182354E-03, 4.999147676E+01, 1.822897723E-02, 1.140080384E-02
       189,-2.302502555E-01, 2.000000013E-01, 1.147854988E-02, 1.459711896E+01,-7.650876075E-02, 4.849622072E-03, 4.999452816E+01, 2.096633438E-02, 1.147854995E-02
       190, 3.574462181E-01, 1.999999951E-01, 1.162372757E-02,-1.685627860E+02, 1.100184842E-01,-1.885454273E-03, 5.081470861E+01, 1.843622417E-02, 1.162372765E-02
       191, 2.582974085E-01, 2.000000003E-01, 1.185602541E-02,-2.166220420E+02, 5.665340425E-02, 6.319067173E-04, 5.106506952E+01, 1.871770963E-02, 1.185602602E-02
       192, 6.166689612E-02, 2.000000011E-01, 1.205091157E-02,-1.685804206E+02,-1.393289282E-01,-3.438312835E-05, 5.087108681E+01, 1.880462510E-02, 1.205091172E-02
       193, 1.292805803E+00, 2.000000003E-01, 1.273695603E-02, 1.841483877E+01,-3.682762784E-03,-4.348783579E-03, 4.991649844E+01, 1.913844102E-02, 1.273695679E-02
       194, 5.796094319E-01, 2.000000060E-01, 1.334821156E-02,-3.417072095E+01, 8.715860513E-02,-1.091008578E-03, 5.025654842E+01, 1.881597783E-02, 1.334821134E-02
       195,-3.919981936E+00, 1.999999997E-01, 1.485981926E-02, 3.977972479E+00, 1.943197985E-04, 3.657296061E-04, 4.999877080E+01, 4.275236722E-02, 1.485982008E-02
       196, 8.743455357E-01, 2.000000070E-01, 1.622962484E-02, 2.128502995E+01, 9.209319834E-03,-4.467509129E-03, 4.984838526E+01, 2.164665604E-02, 1.622962425E-02
       197,-4.122779939E+00, 2.000000051E-01, 1.663074045E-02, 3.763721039E+00, 1.584420398E-04, 2.792221790E-04, 4.999927341E+01, 4.683573682E-02, 1.663073944E-02
       198, 3.322025336E+00, 1.999999970E-01, 1.703383768E-02, 2.616920797E+00, 3.395843933E-03,-1.151776619E-03, 4.993359192E+01, 5.473853346E-02, 1.703383721E-02
       199, 1.353251998E-01, 2.000000094E-01, 1.754368416E-02,-2.108860324E+02,-1.011310230E-01,-3.150889344E-04, 5.164797089E+01, 2.284352818E-02, 1.754368443E-02
       200, 1.217006173E+00, 2.000000082E-01, 1.850740713E-02, 1.989352901E+01,-5.822059340E-03,-7.548341848E-03, 4.984914922E+01, 2.335284458E-02, 1.850740721E-02
       201,-1.835845698E-01, 1.999999988E-01, 1.857788111E-02,-1.488903260E+00,-1.365861551E-01, 1.485561415E-03, 5.002566987E+01, 2.617267395E-02, 1.857788242E-02
       202,-4.324163189E+00, 2.000000062E-01, 2.035956598E-02, 3.600698073E+00, 1.348207567E-04, 2.192117796E-04, 4.999956256E+01, 5.174638675E-02, 2.035956668E-02
       203,-2.342125914E+00, 2.000000028E-01, 2.042529997E-02, 8.810304235E+00, 1.454616633E-03, 1.877048059E-03, 4.998763178E+01, 5.724167649E-02, 2.042529915E-02
       204, 6.790613930E-01, 2.000000010E-01, 2.070814248E-02,-1.451127833E+00, 7.131698505E-02,-2.170160394E-04, 5.000804650E+01, 2.509466203E-02, 2.070814323E-02
       205,-3.886437545E+00, 1.999999962E-01, 2.102012740E-02, 4.024533485E+00, 3.331280065E-04, 6.167040493E-04, 4.999722113E+01, 4.663167299E-02, 2.102012814E-02
       206, 4.283371681E-01, 2.000000055E-01, 2.107749543E-02,-1.201220761E+02, 2.220673311E-01,-1.913219915E-03, 5.103824948E+01, 2.589117118E-02, 2.107749659E-02
       207, 2.923203646E+00, 1.999999951E-01, 2.113458338E-02, 3.466874671E+00, 3.400352166E-03,-2.357661318E-03, 4.992853159E+01, 6.082793247E-02, 2.113458380E-02
       208,-3.725562120E+00, 2.000000063E-01, 2.142562683E-02, 4.232878120E+00, 3.395543814E-04, 6.286008918E-04, 4.999716754E+01, 5.025848283E-02, 2.142562759E-02
       209, 4.531864331E+00, 2.000000148E-01, 2.158216085E-02, 1.743387228E-01, 1.039761990E-03,-1.260324305E-03, 4.992863768E+01, 5.832010592E-02, 2.158216116E-02
       210, 6.050019740E-01, 2.000000077E-01, 2.176013901E-02,-2.359455258E+01, 1.180883635E-01,-5.179723243E-03, 5.015232910E+01, 2.716467089E-02, 2.176013946E-02
       211,-3.524855780E+00, 1.999999949E-01, 2.207208210E-02, 4.562850535E+00, 4.282643102E-04, 6.464416925E-04, 4.999723982E+01, 5.516387907E-02, 2.207208240E-02
       212,-2.464808273E-01, 2.000000022E-01, 2.226222330E-02, 2.021313202E+01,-1.013427160E-01, 7.551816837E-03, 4.986661638E+01, 2.989332343E-02, 2.226222304E-02
       213, 6.265126537E-01, 1.999999928E-01, 2.238023263E-02,-1.528607900E+01, 1.105363373E-01, 3.095708768E-03, 5.013699544E+01, 2.722937486E-02, 2.238023205E-02
       214, 1.585592807E+00, 2.000000033E-01, 2.277612580E-02, 1.322730533E+01,-4.614843135E-03,-1.115090858E-02, 4.986183025E+01, 2.526569250E-02, 2.277612598E-02
       215,-2.143571888E+00, 2.000000098E-01, 2.295522029E-02, 1.023586183E+01, 2.173127702E-03, 2.351077259E-03, 4.998288376E+01, 5.374848946E-02, 2.295521953E-02
       216, 8.266242135E-01, 1.999999967E-01, 2.328511797E-02, 1.877845957E+01, 1.650219388E-02,-7.936859890E-03, 4.983338356E+01, 2.779212336E-02, 2.328511749E-02
       217, 8.493293433E-01, 1.999999963E-01, 2.329599230E-02, 2.040406622E+01, 1.650990053E-02,-7.940566462E-03, 4.983330575E+01, 2.794304274E-02, 2.329599181E-02
       218, 1.572671183E+00, 1.999999982E-01, 2.367403024E-02, 1.341544705E+01,-4.796774347E-03,-1.159051146E-02, 4.985638162E+01, 2.558623732E-02, 2.367403043E-02
       219,-2.540818163E+00, 2.000000016E-01, 2.453945555E-02, 7.708500187E+00, 1.309637168E-03, 1.778845025E-03, 4.998727714E+01, 5.935376796E-02, 2.453945521E-02
       220, 5.554940850E-01, 2.000000077E-01, 2.456342906E-02,-4.424259700E+01, 1.734095499E-01, 3.385037415E-03, 5.044880660E+01, 2.821652588E-02, 2.456342899E-02
       221,-1.473550750E-01, 2.000000035E-01, 2.458079720E-02,-1.976047554E+01,-2.044423515E-01, 3.481339392E-03, 5.021119092E+01, 2.862999692E-02, 2.458079644E-02
       222, 5.361412685E-01, 2.000000004E-01, 2.458893438E-02,-5.393214878E+01, 1.735896089E-01, 3.388552253E-03, 5.044927113E+01, 2.873067880E-02, 2.458893431E-02
       223, 7.457458034E-01, 2.000000046E-01, 2.594089130E-02, 1.078333413E+01, 5.944953457E-02,-5.310281399E-03, 4.990004253E+01, 2.861174977E-02, 2.594089054E-02
       224, 7.320927500E-01, 1.999999998E-01, 2.594237805E-02, 8.774921716E+00, 5.945294180E-02,-5.310585746E-03, 4.990003531E+01, 2.864500950E-02, 2.594237729E-02
       225, 3.524634407E+00, 1.999999995E-01, 2.632288351E-02, 6.770210629E-01, 3.207064328E-03,-1.224777469E-03, 4.991064686E+01, 6.450701421E-02, 2.632288274E-02
       226,-7.195873162E-02, 1.999999911E-01, 2.641043507E-02,-6.648638606E+01,-3.108009187E-01, 3.812535685E-03, 5.088684072E+01, 2.939192398E-02, 2.641043516E-02
       227, 7.778926114E-01, 2.000000061E-01, 2.657995148E-02, 1.471194473E+01, 3.570459076E-02,-1.103606865E-02, 4.983295202E+01, 2.942005702E-02, 2.657995144E-02
       228, 7.930247944E-01, 1.999999978E-01, 2.658457356E-02, 1.646655178E+01, 3.571079955E-02,-1.103798775E-02, 4.983292148E+01, 2.958736044E-02, 2.658457351E-02
       229, 1.623819542E+00, 2.000000046E-01, 2.662022130E-02, 1.265684165E+01,-4.755855846E-03,-9.677326445E-03, 4.988116638E+01, 3.004068193E-02, 2.662022050E-02
       230, 1.264345445E+00, 2.000000002E-01, 2.682159375E-02, 1.894290315E+01,-8.570637150E-03,-1.080410324E-02, 4.979795577E+01, 2.966090671E-02, 2.682159358E-02
       231,-1.749446628E+00, 2.000000049E-01, 2.689675834E-02, 1.412740225E+01, 4.206490757E-03, 3.431773966E-03, 4.997226791E+01, 5.816091780E-02, 2.689675838E-02
       232, 1.808810723E+00, 2.000000007E-01, 2.690660272E-02, 1.016614332E+01,-3.063216207E-03,-6.601792746E-03, 4.992401446E+01, 3.463326653E-02, 2.690660189E-02
       233, 1.250147571E+00, 2.000000033E-01, 2.692569823E-02, 1.922337326E+01,-8.603902948E-03,-1.084603794E-02, 4.979717156E+01, 2.968863754E-02, 2.692569806E-02
       234, 1.066374322E+00, 2.000000143E-01, 2.692912559E-02, 2.251640465E+01,-6.293685341E-03,-1.086206222E-02, 4.974389846E+01, 2.957731577E-02, 2.692912645E-02
       235, 1.053638501E+00, 2.000000096E-01, 2.696273008E-02, 2.264131917E+01,-6.301539145E-03,-1.087561684E-02, 4.974357738E+01, 2.945857980E-02, 2.696273094E-02
       236,-1.361512134E+00, 2.000000075E-01, 2.732692020E-02, 2.029584016E+01, 7.933229646E-03, 5.429414661E-03, 4.993568647E+01, 5.484186494E-02, 2.732692026E-02
       237,-5.729332056E-02, 1.999999979E-01, 2.749273238E-02,-7.632497963E+01,-3.235375130E-01, 3.968773062E-03, 5.092318493E+01, 3.045299702E-02, 2.749273247E-02
       238, 3.125640311E+00, 2.000000019E-01, 2.750647815E-02, 2.138862115E+00, 5.474354812E-03,-1.233102207E-03, 4.990184524E+01, 6.193778191E-02, 2.750647832E-02
       239, 4.328211753E+00, 1.999999926E-01, 2.780657437E-02, 8.493671634E-01, 1.432177236E-03,-1.631408923E-03, 4.991212841E+01, 6.300320042E-02, 2.780657444E-02
       240, 3.828495264E-01, 2.000000054E-01, 2.801366280E-02,-1.518492470E+02, 2.978957520E-01, 1.065622457E-02, 5.185665558E+01, 3.056457379E-02, 2.801366199E-02
       241, 3.955993609E-01, 2.000000038E-01, 2.803765603E-02,-1.430877340E+02, 2.981508946E-01, 1.066535144E-02, 5.185824577E+01, 3.060716840E-02, 2.803765521E-02
       242, 1.474868313E+00, 2.000000073E-01, 2.809300997E-02, 1.496596833E+01,-7.132186020E-03,-1.326833014E-02, 4.981893232E+01, 2.981542140E-02, 2.809300948E-02
       243, 1.466208877E+00, 2.000000105E-01, 2.815111463E-02, 1.511620425E+01,-7.146937492E-03,-1.329577297E-02, 4.981855856E+01, 2.975871222E-02, 2.815111414E-02
       244, 1.457704664E+00, 2.000000045E-01, 2.824548163E-02, 1.526794177E+01,-7.170895159E-03,-1.334034251E-02, 4.981794885E+01, 2.982250195E-02, 2.824548114E-02
       245, 1.900729629E-01, 2.000000090E-01, 2.839539904E-02,-2.260862892E+02,-4.394844484E-02, 6.711075727E-03, 5.293787714E+01, 3.072225708E-02, 2.839539909E-02
       246, 1.791039095E-01, 2.000000058E-01, 2.845251585E-02,-2.246914303E+02,-4.403684631E-02, 6.724574930E-03, 5.294378588E+01, 3.066708535E-02, 2.845251590E-02
       247, 3.302462611E-01, 2.000000000E-01, 2.866289876E-02,-1.861181499E+02, 2.592635252E-01, 1.793347770E-02, 5.236078268E+01, 3.097662963E-02, 2.866289768E-02
       248, 4.122773476E+00, 2.000000014E-01, 2.869996505E-02, 1.056670723E+00, 1.880849518E-03,-1.677733197E-03, 4.990257918E+01, 5.861785049E-02, 2.869996452E-02
       249, 1.330881479E+00, 2.000000043E-01, 3.002353642E-02, 1.765856458E+01,-9.354033885E-03,-1.240758060E-02, 4.978729027E+01, 3.189769972E-02, 3.002353773E-02
       250, 1.011067574E-01, 2.000000073E-01, 3.003977571E-02,-1.958377638E+02,-2.782841863E-01, 4.896362404E-03, 5.256888408E+01, 3.210905927E-02, 3.003977532E-02
       251, 9.069266316E-02, 2.000000032E-01, 3.004040506E-02,-1.907093902E+02,-2.782900165E-01, 4.896464985E-03, 5.256893715E+01, 3.215971564E-02, 3.004040466E-02
       252, 1.321135527E+00, 1.999999971E-01, 3.013248269E-02, 1.785160659E+01,-9.387976825E-03,-1.245260393E-02, 4.978651692E+01, 3.202671817E-02, 3.013248400E-02
       253,-1.175458064E+00, 1.999999994E-01, 3.046772558E-02, 2.457770290E+01, 1.043921217E-02, 6.762238318E-03, 4.992197878E+01, 5.832270451E-02, 3.046772517E-02
       254, 2.879273205E-01, 2.000000020E-01, 3.057372702E-02,-2.078640616E+02, 2.220077136E-01, 9.851878865E-03, 5.281580508E+01, 3.237719277E-02, 3.057372729E-02
       255, 2.968762399E-01, 1.999999987E-01, 3.060160229E-02,-2.034381859E+02, 2.222101268E-01, 9.860861210E-03, 5.281837162E+01, 3.238756179E-02, 3.060160256E-02
       256, 2.336714615E-01, 2.000000014E-01, 3.126392293E-02,-2.250020062E+02, 9.221250881E-02, 3.833710939E-03, 5.313822366E+01, 3.285698690E-02, 3.126392371E-02
       257, 1.572001057E+00, 1.999999993E-01, 3.127497324E-02, 1.340728082E+01,-6.320839521E-03,-1.523948712E-02, 4.980858445E+01, 3.127497306E-02, 3.127497335E-02
       258, 3.385121027E-02, 2.000000075E-01, 3.134526207E-02,-1.500543645E+02,-3.751994530E-01,-6.660671876E-04, 5.225417675E+01, 3.256402820E-02, 3.134526291E-02
       259, 2.774200958E-02, 1.999999993E-01, 3.142456443E-02,-1.452393132E+02,-3.761486937E-01,-6.677523129E-04, 5.225987787E+01, 3.271152539E-02, 3.142456526E-02
       260,-1.551606955E+00, 2.000000043E-01, 3.151246308E-02, 1.685338532E+01, 6.666064906E-03, 4.294632826E-03, 4.995994225E+01, 6.199963386E-02, 3.151246421E-02
       261,-6.269897026E-01, 2.000000067E-01, 3.186337496E-02, 4.297124876E+01, 9.609783858E-03, 1.051029459E-02, 4.968959930E+01, 4.235382828E-02, 3.186337470E-02
       262,-1.087518180E-01, 2.000000111E-01, 3.269654287E-02,-4.180747205E+01,-3.522380086E-01,-7.518286618E-05, 5.070370287E+01, 3.386164762E-02, 3.269654424E-02
       263,-4.477262367E-01, 1.999999972E-01, 3.289286413E-02, 4.490472938E+01,-2.090181370E-02, 1.217508593E-02, 4.952249115E+01, 3.757368867E-02, 3.289286455E-02
       264,-2.932029895E+00, 2.000000058E-01, 3.290181210E-02, 6.085016740E+00, 1.217697361E-03, 1.375912901E-03, 4.999088974E+01, 6.294836496E-02, 3.290181117E-02
       265,-1.133164058E-01, 2.000000045E-01, 3.313428529E-02,-3.942191104E+01,-3.569537830E-01,-7.618941693E-05, 5.071312295E+01, 3.418163958E-02, 3.313428667E-02
       266, 4.495515931E+00, 2.000000018E-01, 3.348912457E-02, 1.981165283E-01, 1.724856907E-03,-1.964803572E-03, 4.989417038E+01, 6.802314624E-02, 3.348912466E-02
       267,-3.133929309E+00, 2.000000125E-01, 3.392612921E-02, 5.446751440E+00, 9.153961298E-04, 1.093715074E-03, 4.999402982E+01, 6.542993530E-02, 3.392612861E-02
       268,-7.675276859E-01, 2.000000036E-01, 3.413446578E-02, 3.793056239E+01, 1.745819272E-02, 7.936976697E-03, 4.982046155E+01, 4.845524361E-02, 3.413446702E-02
       269, 1.461473346E+00, 2.000000069E-01, 3.418376321E-02, 1.518645249E+01,-8.604831124E-03,-1.592588578E-02, 4.977960873E+01, 3.418376329E-02, 3.418376262E-02
       270, 1.591463356E+00, 1.999999967E-01, 3.447081844E-02, 1.310916688E+01,-6.660775634E-03,-1.517404566E-02, 4.981252431E+01, 3.447081837E-02, 3.447081820E-02
       271, 1.173124320E+00, 2.000000043E-01, 3.471293826E-02, 2.076711619E+01,-1.010551968E-02,-1.324812011E-02, 4.973054042E+01, 3.603300857E-02, 3.471293760E-02
       272, 1.179582477E+00, 2.000000025E-01, 3.479759017E-02, 2.063872032E+01,-1.013016328E-02,-1.328042733E-02, 4.972988331E+01, 3.603102066E-02, 3.479758951E-02
       273, 1.466833952E+00, 2.000000084E-01, 3.488418729E-02, 1.508895181E+01,-8.655225791E-03,-1.587672869E-02, 4.978099733E+01, 3.488418740E-02, 3.488418666E-02
       274, 1.840978571E+00, 2.000000086E-01, 3.538594552E-02, 9.791666825E+00,-4.028557709E-03,-8.682280736E-03, 4.990006988E+01, 4.180302960E-02, 3.538594443E-02
