cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,      z-velocity,      y-velocity,      x-velocity,cell-wall-distance,boundary-normal-dist
       327,-6.081556436E-03,-6.754648885E-16, 4.136097431E-01, 1.106135498E+03, 1.587878799E+01,-1.068034550E-13, 1.994124603E+01, 8.583706804E-03, 2.154561155E-03
       328,-4.216577392E-03,-5.807849751E-16, 4.042512774E-01, 1.408282471E+03, 9.912473679E+00,-1.278976924E-13, 9.028041840E+00, 4.582710564E-03, 1.466951209E-03
       329,-6.832687650E-04, 6.561857304E-16, 3.960681856E-01, 1.492213623E+03,-1.296280575E+01, 2.986583203E-12, 3.440424681E+00, 1.107175020E-03, 3.645862059E-04
       330,-5.935537629E-03,-6.082902524E-16, 4.043851495E-01, 1.362585327E+03, 8.937544823E+00,-5.195843755E-14, 1.159186649E+01, 6.282357499E-03, 1.768097121E-03
       331,-1.604015823E-03, 4.450388926E-16, 3.959604204E-01, 1.477458862E+03,-1.167465401E+01, 2.774863672E-12, 5.262353420E+00, 2.029026626E-03, 6.685651458E-04
       332, 1.866256935E-03,-4.599521782E-16, 3.887265623E-01, 1.196920410E+03,-2.450455856E+01,-1.465494393E-11, 9.020642281E+00, 3.208681592E-04, 1.016712022E-04
       333,-8.044377901E-03,-6.155545129E-16, 4.045438468E-01, 1.301746582E+03, 7.970797062E+00,-5.206945985E-14, 1.453266621E+01, 8.374548517E-03, 1.821246922E-03
       334,-2.720296849E-03, 1.889207462E-16, 3.958286643E-01, 1.455041260E+03,-1.024355030E+01, 2.577271729E-12, 7.117642403E+00, 3.147121519E-03, 1.037444260E-03
       335, 1.168891438E-03,-4.715982989E-16, 3.885191679E-01, 1.203837158E+03,-2.345630264E+01,-1.251643234E-11, 1.134438992E+01, 1.028788858E-03, 3.265780682E-04
       336,-4.077626858E-03,-1.228989617E-16, 3.956632614E-01, 1.423621948E+03,-8.802191734E+00, 2.474631611E-12, 9.177387238E+00, 4.507630598E-03, 1.486610251E-03
       337, 3.250484297E-04,-4.860035765E-16, 3.882685602E-01, 1.208062256E+03,-2.186759186E+01,-9.814926649E-12, 1.300515842E+01, 1.886142534E-03, 5.995409826E-04
       338, 5.407834891E-03,-2.181528273E-15, 3.819598854E-01, 5.436661987E+02,-3.504271317E+01, 5.506484158E-12, 2.026506233E+01, 3.384680022E-04, 1.129620669E-04
       339,-5.733976141E-03,-4.256486673E-16, 3.954577446E-01, 1.381047607E+03,-7.412689686E+00, 1.670774630E-12, 1.145617294E+01, 6.168491207E-03, 1.898720554E-03
       340,-6.977961748E-04,-5.039048237E-16, 3.879649043E-01, 1.207298584E+03,-2.030159760E+01,-6.949552045E-12, 1.487598991E+01, 2.926551504E-03, 9.315777626E-04
       341, 4.702117760E-03,-1.978090018E-15, 3.816571236E-01, 5.958437500E+02,-3.226739883E+01, 3.282707439E-12, 2.494425774E+01, 1.084162854E-03, 3.623086170E-04
       342,-7.761378773E-03,-5.560995762E-16, 3.952020407E-01, 1.324089111E+03,-6.071929455E+00, 3.752553823E-14, 1.407050991E+01, 8.202460594E-03, 2.058259143E-03
       343,-1.941337367E-03,-5.261569086E-16, 3.875910342E-01, 1.199386719E+03,-1.872083664E+01,-3.898770196E-12, 1.709692574E+01, 4.198980983E-03, 1.299732927E-03
       344, 3.850355977E-03,-1.732372324E-15, 3.812911212E-01, 6.395922241E+02,-3.072912025E+01, 2.104649788E-12, 2.512183189E+01, 1.985003706E-03, 6.637510234E-04
       345, 1.048480533E-02,-4.535121867E-16, 3.761290908E-01,-1.681870575E+02,-3.897312164E+01, 1.735855903E-11, 3.263865280E+01, 3.751836775E-04, 1.291853763E-04
       346,-3.456732957E-03,-5.219640426E-16, 3.871303797E-01, 1.184869873E+03,-1.714721680E+01,-1.399880212E-12, 1.941842461E+01, 5.756796338E-03, 1.483849796E-03
       347, 2.820343478E-03,-1.435168368E-15, 3.808487952E-01, 6.807661743E+02,-2.883039093E+01, 6.877831638E-13, 2.572856712E+01, 3.074731678E-03, 1.028802999E-03
       348, 9.724425152E-03,-4.507067606E-16, 3.757059276E-01,-6.110613632E+01,-3.399274445E+01, 1.480293665E-11, 3.957656860E+01, 1.200518454E-03, 4.138649028E-04
       349,-5.323186982E-03,-5.037863979E-16, 3.866003156E-01, 1.158250366E+03,-1.549942970E+01, 9.137135493E-14, 2.172615051E+01, 7.660452742E-03, 1.478992033E-03
       350, 1.572080888E-03,-1.074412589E-15, 3.803099692E-01, 7.146746216E+02,-2.672564888E+01,-8.536504836E-13, 2.642355537E+01, 4.397528246E-03, 1.472423442E-03
       351, 8.808900602E-03,-4.472021089E-16, 3.751944900E-01, 2.221271324E+01,-3.337788391E+01, 1.191235999E-11, 3.804124451E+01, 2.195884241E-03, 7.571797847E-04
       352, 1.712034456E-02, 4.106491961E-16, 3.710649610E-01,-6.527781982E+02,-3.624366760E+01,-6.440403766E-12, 4.213253021E+01, 4.224379372E-04, 1.461611709E-04
       353, 5.647545913E-05,-6.689437407E-16, 3.796531260E-01, 7.370579224E+02,-2.430839348E+01,-2.070968397E-12, 2.720716095E+01, 6.005918141E-03, 1.829325964E-03
       354, 7.703925483E-03,-4.428040491E-16, 3.745773137E-01, 1.098675690E+02,-3.156538582E+01, 8.622436098E-12, 3.753787994E+01, 3.397263587E-03, 1.171688151E-03
       355, 1.629824378E-02, 3.135570122E-16, 3.704891801E-01,-5.366997070E+02,-2.982329178E+01,-4.479305815E-12, 5.083823776E+01, 1.350041362E-03, 4.677411328E-04
       356,-1.813477487E-03,-4.593371793E-16, 3.789024353E-01, 7.576538696E+02,-2.149149323E+01, 1.210143097E-13, 2.784945488E+01, 7.967962883E-03, 1.937245871E-03
       357, 6.369254086E-03,-4.372121758E-16, 3.738298118E-01, 1.936671143E+02,-2.962290001E+01, 5.094230593E-12, 3.695475006E+01, 4.850180354E-03, 1.672975663E-03
       358, 1.530994102E-02, 1.965933560E-16, 3.697941303E-01,-4.536762390E+02,-3.079271889E+01,-3.633537915E-12, 4.836105728E+01, 2.467748011E-03, 8.550808133E-04
       359, 2.559061907E-02, 8.420246532E-16, 3.665267825E-01,-9.273023071E+02,-3.048858070E+01, 8.838818566E-12, 4.796873093E+01, 4.834406427E-04, 1.664716363E-04
       360, 4.754984286E-03,-4.288864508E-16, 3.729218245E-01, 2.671810608E+02,-2.743869591E+01, 1.655151710E-12, 3.654295731E+01, 6.610252429E-03, 2.165853877E-03
       361, 1.411920972E-02, 5.555150441E-17, 3.689555228E-01,-3.539934082E+02,-2.940695572E+01,-2.294497925E-12, 4.749872208E+01, 3.815443255E-03, 1.322115961E-03
       362, 2.472016588E-02, 6.937647177E-16, 3.657580614E-01,-8.271035156E+02,-2.341374779E+01, 9.351075470E-12, 5.787523651E+01, 1.543164952E-03, 5.322592672E-04
       363, 2.786552068E-03,-4.206287530E-16, 3.718323708E-01, 3.240097046E+02,-2.511924744E+01, 1.344757639E-13, 3.646376038E+01, 8.755860850E-03, 2.381271128E-03
       364, 1.268334128E-02,-1.147729379E-16, 3.679417670E-01,-2.526131287E+02,-2.820063400E+01,-8.886849590E-13, 4.628220367E+01, 5.442567635E-03, 1.885872843E-03
       365, 2.367442474E-02, 5.152355834E-16, 3.648309410E-01,-7.596611328E+02,-2.572524643E+01, 7.510853051E-12, 5.523889542E+01, 2.819699934E-03, 9.726849326E-04
       366, 3.603181243E-02, 1.273600645E-15, 3.625285029E-01,-1.035821411E+03,-2.415589523E+01,-5.390354829E-12, 5.064444351E+01, 5.575930118E-04, 1.905467013E-04
       367, 1.095327549E-02,-2.992128798E-16, 3.667103648E-01,-1.513033752E+02,-2.678361511E+01, 3.573807916E-13, 4.506837463E+01, 7.413287181E-03, 2.501153860E-03
       368, 2.241633832E-02, 2.998555661E-16, 3.637109101E-01,-6.670244141E+02,-2.463625336E+01, 5.837360109E-12, 5.447000504E+01, 4.359894432E-03, 1.503977170E-03
       369, 3.514451534E-02, 1.074595548E-15, 3.615360558E-01,-9.604273682E+02,-1.715157127E+01,-3.224809308E-12, 6.133031082E+01, 1.777195139E-03, 6.085807573E-04
       370, 8.856973611E-03,-3.864667231E-16, 3.652184308E-01,-6.403962708E+01,-2.514566994E+01, 1.274536032E-13, 4.406320572E+01, 9.857670404E-03, 2.805147958E-03
       371, 2.089768834E-02, 4.001691685E-17, 3.623599708E-01,-5.700183716E+02,-2.414406586E+01, 3.905625823E-12, 5.315308762E+01, 6.218101829E-03, 2.144964280E-03
       372, 3.407865763E-02, 8.349110058E-16, 3.603393734E-01,-9.129719238E+02,-2.023073578E+01,-2.904801399E-12, 5.904469299E+01, 3.246994922E-03, 1.111951420E-03
       373, 4.844253883E-02, 4.135708775E-16, 3.591102064E-01,-1.043569214E+03,-1.850388336E+01,-3.942179916E-12, 5.106644440E+01, 6.407542387E-04, 2.168107372E-04
       374, 1.906321011E-02,-2.310580943E-16, 3.607282341E-01,-4.623271790E+02,-2.345292282E+01, 1.851796494E-12, 5.176973724E+01, 8.470831439E-03, 2.866778205E-03
       375, 3.280378133E-02, 5.454486663E-16, 3.588880599E-01,-8.382835693E+02,-1.926653099E+01,-1.652164516E-12, 5.854679871E+01, 5.023804028E-03, 1.720059998E-03
       376, 4.758099094E-02, 3.232829886E-16, 3.578777015E-01,-9.893410034E+02,-1.193378258E+01,-3.131495063E-12, 6.241921616E+01, 2.036680700E-03, 6.906315524E-04
       377, 1.683668047E-02,-3.550920669E-16, 3.587610424E-01,-3.524190674E+02,-2.262606621E+01, 1.078304113E-13, 5.041138458E+01, 1.126430184E-02, 3.235335156E-03
       378, 3.126324713E-02, 1.961228027E-16, 3.571371734E-01,-7.600037842E+02,-1.930939293E+01,-4.659606034E-13, 5.743641281E+01, 7.167913951E-03, 2.453788307E-03
       379, 4.654744267E-02, 2.144911621E-16, 3.563905358E-01,-9.574418335E+02,-1.532352257E+01,-2.684061307E-12, 6.065426254E+01, 3.720696317E-03, 1.261676829E-03
       380, 6.281708181E-02, 4.139635566E-16, 3.562641442E-01,-9.864867554E+02,-1.393597126E+01, 2.633782081E-12, 5.003963470E+01, 7.313348469E-04, 2.437666065E-04
       381, 2.938032709E-02,-1.637792996E-16, 3.550375998E-01,-6.667852783E+02,-1.916243172E+01, 4.781453011E-13, 5.626446915E+01, 9.754004888E-03, 3.259139341E-03
       382, 4.533058777E-02, 8.285625997E-17, 3.545775414E-01,-9.002232056E+02,-1.438036251E+01,-1.761091273E-12, 6.041567612E+01, 5.763986614E-03, 1.954465491E-03
       383, 6.202246621E-02, 3.247010541E-16, 3.547790945E-01,-9.495927734E+02,-8.031577110E+00, 3.119449143E-12, 6.202445602E+01, 2.321001142E-03, 7.751539537E-04
       384, 2.708308212E-02,-3.266857847E-16, 3.525123298E-01,-5.643047485E+02,-1.910087967E+01, 8.501532811E-14, 5.495371246E+01, 1.293991320E-02, 3.660500508E-03
       385, 4.385281727E-02,-7.610641324E-17, 3.523907959E-01,-8.419393311E+02,-1.476111221E+01,-8.306966226E-13, 5.959455109E+01, 8.230837993E-03, 2.791039272E-03
       386, 6.107129902E-02, 2.170550912E-16, 3.529863954E-01,-9.295352783E+02,-1.139972496E+01, 2.470537663E-12, 6.082778549E+01, 4.239399452E-03, 1.415931429E-03
       387, 7.937935740E-02,-8.730349529E-16, 3.538791239E-01,-8.984198608E+02,-1.046565342E+01,-9.458211991E-12, 4.834659576E+01, 8.336716564E-04, 2.754541699E-04
       388, 4.201461747E-02,-2.358058728E-16, 3.497775197E-01,-7.701981812E+02,-1.485223007E+01,-1.570965580E-14, 5.879447556E+01, 1.119365729E-02, 3.652021435E-03
       389, 5.997780710E-02, 8.651794370E-17, 3.507962227E-01,-8.876962280E+02,-1.043616581E+01, 1.935812621E-12, 6.080270004E+01, 6.572484970E-03, 2.195204431E-03
       390, 7.867415994E-02,-7.929849396E-16, 3.521250784E-01,-8.747205811E+02,-5.459278107E+00,-1.010933004E-11, 6.081732941E+01, 2.650102368E-03, 8.762475228E-04
       391, 3.975573182E-02,-3.017794691E-16, 3.466336131E-01,-6.866015015E+02,-1.516893959E+01, 6.306066780E-14, 5.786894989E+01, 1.481257565E-02, 4.052322447E-03
       392, 5.863321573E-02,-7.109330168E-17, 3.481580615E-01,-8.469249268E+02,-1.098455524E+01, 1.240063607E-12, 6.027040100E+01, 9.387397207E-03, 3.135592953E-03
       393, 7.782989740E-02,-6.964913168E-16, 3.500085771E-01,-8.633879395E+02,-8.549243927E+00,-8.215371959E-12, 6.020474243E+01, 4.839729983E-03, 1.600657341E-03
       394, 9.883964062E-02,-1.302184831E-15, 3.517332673E-01,-7.985405273E+02,-8.233349800E+00, 5.976996675E-12, 4.624522781E+01, 9.329010500E-04, 3.114012555E-04
       395, 5.693229660E-02,-2.226150551E-16, 3.450025320E-01,-7.941367798E+02,-1.111223602E+01, 5.336286968E-13, 5.982116318E+01, 1.276827045E-02, 4.030582440E-03
