nodenumber,    x-coordinate,    y-coordinate,  turb-diss-rate,turb-kinetic-energy,      y-velocity,      x-velocity,        pressure,boundary-normal-dist
     11737, 2.582488358E-01, 3.213963211E-01, 1.293826660E+03, 1.152787495E+01, 2.508983135E+00,-7.888708711E-01,-7.363439331E+02, 1.041050348E-02
     11738,-2.773102224E-01, 3.216749728E-01, 1.608924194E+03, 8.763039589E+00, 6.054561996E+01, 1.753170776E+01,-6.015828247E+02, 4.417003132E-03
     11739,-2.878087759E-01, 3.217974007E-01, 1.553755493E+02, 1.903516054E+00, 5.666501236E+01, 1.885964584E+01,-3.848938904E+02, 1.460075937E-02
     11740,-8.374534249E-01, 3.219308555E-01, 3.030675929E-03, 4.152589012E-03, 8.746603966E+00, 4.444973373E+01, 5.345597534E+02, 2.504724562E-01
     11741,-6.146618724E-01, 3.222956359E-01, 4.114241805E-03, 4.330901429E-03, 1.610090256E+01, 3.899568176E+01, 7.073976440E+02, 2.521141469E-01
     11742,-1.517341495E+00, 3.223038018E-01, 2.362057334E-03, 3.825166728E-03, 1.281092525E+00, 4.959532166E+01, 2.684553833E+02, 2.141613066E-01
     11743, 2.940652668E-01, 3.224393725E-01, 3.333603210E+02, 1.509075260E+01, 3.620636940E+00,-1.921014667E+00,-7.387593384E+02, 4.542372376E-02
     11744,-8.945420384E-01, 3.224807084E-01, 2.899204148E-03, 4.119101446E-03, 7.740730762E+00, 4.535795975E+01, 4.930335693E+02, 2.491284907E-01
     11745,-2.990299761E-01, 3.224920630E-01, 1.200725250E+02, 1.746288538E+00, 5.291873550E+01, 2.016514206E+01,-2.020278473E+02, 2.564630099E-02
     11746, 2.621920407E-01, 3.225203753E-01, 7.755565186E+02, 1.180518913E+01, 3.216824532E+00,-1.056774139E+00,-7.369153442E+02, 1.450990327E-02
     11747,-2.794623375E-01, 3.226196170E-01, 1.080101929E+03, 7.608065605E+00, 5.980949783E+01, 1.825559616E+01,-5.694477539E+02, 6.742434110E-03
     11748, 5.062325597E-01, 3.230513036E-01, 9.864032227E+03, 7.842940521E+01,-2.973573804E-01, 9.948715210E+00,-7.523184814E+02, 2.543162405E-01
     11749, 3.166586459E-01, 3.231908679E-01, 3.508373108E+02, 1.611831665E+01, 3.539977074E+00,-2.263934851E+00,-7.394674072E+02, 6.761963665E-02
     11750, 2.469545752E-01, 3.232853115E-01, 6.507281641E+04, 1.708550835E+01,-4.827566147E+01, 1.363064957E+01,-7.378921509E+02, 0.000000000E+00
     11751,-2.722874582E-01, 3.232855797E-01, 7.937606445E+03, 4.114636898E+00, 4.830038071E+01, 1.363070107E+01,-7.389833374E+02, 0.000000000E+00
     11752,-3.060042858E-01, 3.233940303E-01, 3.485742188E+02, 4.296947479E+00, 5.024344635E+01, 2.084196091E+01,-1.128588715E+02, 3.263049573E-02
     11753,-2.732689977E-01, 3.234640658E-01, 5.999721191E+03, 6.765808582E+00, 6.262132263E+01, 1.747629166E+01,-7.253234863E+02, 9.937656578E-04
     11754, 2.478807122E-01, 3.234974444E-01, 5.125121875E+04, 2.023653221E+01,-1.078345013E+01, 3.069951057E+00,-7.374542236E+02, 9.492496029E-04
     11755,-2.743998170E-01, 3.237185478E-01, 3.145228027E+03, 9.429903030E+00, 6.172041321E+01, 1.805156326E+01,-7.026977539E+02, 2.151605906E-03
     11756, 2.489645034E-01, 3.237567544E-01, 2.958919531E+04, 2.186317444E+01,-5.620819569E+00, 1.502451181E+00,-7.369547119E+02, 2.063018270E-03
     11757, 2.664041221E-01, 3.241762817E-01, 5.635882568E+02, 1.237807846E+01, 3.547538757E+00,-1.255554199E+00,-7.375996094E+02, 1.900448464E-02
     11758,-2.829474807E-01, 3.241999149E-01, 4.596045532E+02, 4.329455853E+00, 5.866012192E+01, 1.900770760E+01,-5.215856934E+02, 1.052162703E-02
     11759, 2.535636723E-01, 3.242214024E-01, 3.331084229E+03, 1.250595951E+01, 8.061344028E-01,-2.517681420E-01,-7.369840698E+02, 6.621047854E-03
     11760,-2.764328420E-01, 3.245458603E-01, 1.627085083E+03, 8.769938469E+00, 6.121490479E+01, 1.839097023E+01,-6.707394409E+02, 4.332168959E-03
     11761, 2.774980068E-01, 3.248231411E-01, 3.923372498E+02, 1.374284077E+01, 3.719329834E+00,-1.569186449E+00,-7.384134521E+02, 2.990015224E-02
     11762, 2.572084069E-01, 3.250724673E-01, 1.294896606E+03, 1.133311749E+01, 2.578683138E+00,-8.005592823E-01,-7.373062744E+02, 1.036103908E-02
     11763,-3.139800429E-01, 3.250759244E-01, 6.647229004E+02, 7.583544731E+00, 4.752264023E+01, 2.181028557E+01,-3.457873154E+01, 4.077579454E-02
     11764,-6.324458718E-01, 3.253444433E-01, 3.940800671E-03, 4.310615361E-03, 1.530621243E+01, 3.967677689E+01, 6.891582031E+02, 2.537590861E-01
     11765,-2.784465253E-01, 3.253800273E-01, 1.118220947E+03, 7.753741741E+00, 6.052419662E+01, 1.905653954E+01,-6.391145630E+02, 6.497736555E-03
     11766,-2.870391309E-01, 3.255300224E-01, 1.526914673E+02, 1.871022940E+00, 5.731285858E+01, 1.995170403E+01,-4.566262817E+02, 1.481943019E-02
     11767, 2.711903453E-01, 3.255630136E-01, 4.549182129E+02, 1.300050926E+01, 3.703094006E+00,-1.420126796E+00,-7.382285156E+02, 2.398597822E-02
     11768,-6.778896451E-01, 3.257115781E-01, 3.638557391E-03, 4.267216194E-03, 1.338822556E+01, 4.095569611E+01, 6.586029663E+02, 2.559523284E-01
     11769, 3.637512326E-01, 3.257421851E-01, 8.364249268E+02, 2.091508675E+01, 3.343912601E+00,-2.045612097E+00,-7.420035400E+02, 1.142323911E-01
     11770,-3.499389291E-01, 3.259282112E-01, 2.143502655E+02, 3.767111540E+00, 4.133093643E+01, 2.640311432E+01, 2.857384338E+02, 7.597343624E-02
     11771, 2.608749270E-01, 3.261071146E-01, 7.899492798E+02, 1.155496407E+01, 3.267586946E+00,-1.069207668E+00,-7.378060303E+02, 1.417065132E-02
     11772, 2.461312711E-01, 3.261579871E-01, 6.408444141E+04, 1.705838203E+01,-4.812252808E+01, 1.416495132E+01,-7.386433716E+02, 0.000000000E+00
     11773,-2.714641988E-01, 3.261582255E-01, 8.285175781E+03, 4.212124348E+00, 4.814725876E+01, 1.416499615E+01,-8.102072144E+02, 0.000000000E+00
     11774,-2.724417448E-01, 3.263348639E-01, 6.196604492E+03, 6.811789513E+00, 6.321932220E+01, 1.837467575E+01,-7.959017944E+02, 9.883802850E-04
     11775, 2.470643222E-01, 3.263923228E-01, 5.008406250E+04, 2.000950623E+01,-1.067468071E+01, 3.181557655E+00,-7.381975098E+02, 9.615022573E-04
     11776,-3.237703443E-01, 3.264173269E-01, 7.753024902E+02, 8.931911469E+00, 4.523191833E+01, 2.315581894E+01, 5.585272980E+01, 5.060099438E-02
     11777,-2.919827402E-01, 3.265586495E-01, 7.301347351E+01, 1.113848925E+00, 5.579840088E+01, 2.071304321E+01,-3.816756287E+02, 1.985895261E-02
     11778,-5.884311199E-01, 3.265806139E-01, 4.301745445E-03, 4.360014573E-03, 1.756027222E+01, 3.838159943E+01, 7.055791016E+02, 2.606147826E-01
     11779, 4.235719144E-01, 3.265931904E-01, 4.073398682E+03, 4.394028473E+01, 2.181448460E+00, 1.353909135E+00,-7.454167480E+02, 1.731930822E-01
     11780,-2.735539973E-01, 3.265967071E-01, 3.177690674E+03, 9.424942970E+00, 6.234989548E+01, 1.897260094E+01,-7.732258911E+02, 2.129727975E-03
     11781, 2.481641322E-01, 3.266804516E-01, 2.833841797E+04, 2.139649582E+01,-5.517492294E+00, 1.560045600E+00,-7.377398682E+02, 2.098130062E-03
     11782,-6.539200544E-01, 3.266918957E-01, 3.776552854E-03, 4.288480617E-03, 1.439546299E+01, 4.033969498E+01, 6.724029541E+02, 2.550904155E-01
     11783, 2.845900655E-01, 3.270056546E-01, 3.483904724E+02, 1.428264332E+01, 3.756361008E+00,-1.740904808E+00,-7.391821289E+02, 3.731253371E-02
     11784, 9.608697295E-01, 3.271452487E-01, 8.331192383E+03, 8.792326355E+01,-7.548134327E+00, 4.732558823E+01,-6.997861328E+02, 3.512814641E-01
     11785,-2.755917609E-01, 3.274038434E-01, 1.623981567E+03, 8.741905212E+00, 6.184322739E+01, 1.930028152E+01,-7.398598633E+02, 4.311400931E-03
     11786,-5.283759832E-01, 3.274349570E-01, 5.019954406E-03, 4.447711166E-03, 2.135353279E+01, 3.639487839E+01, 7.076624756E+02, 2.517884672E-01
     11787, 2.526637614E-01, 3.275941014E-01, 3.295228027E+03, 1.222165775E+01, 8.904436827E-01,-2.385769188E-01,-7.379985352E+02, 6.675336510E-03
     11788,-2.814417779E-01, 3.279227912E-01, 5.114942017E+02, 4.634816170E+00, 5.961484909E+01, 2.008454323E+01,-6.155494995E+02, 1.007760037E-02
     11789,-2.977825701E-01, 3.281216621E-01, 1.505980835E+02, 2.078202009E+00, 5.379242706E+01, 2.162265396E+01,-3.047815857E+02, 2.586563304E-02
     11790,-1.106376171E+00, 3.281517923E-01, 2.598605817E-03, 4.010175355E-03, 4.825682163E+00, 4.738852310E+01, 3.931942444E+02, 3.117251396E-01
     11791,-2.776089013E-01, 3.281881213E-01, 1.114973999E+03, 7.721086025E+00, 6.113470459E+01, 1.992337418E+01,-7.041617432E+02, 6.468620617E-03
     11792,-1.453543067E+00, 3.285005987E-01, 2.388424939E-03, 3.852612106E-03, 1.673681974E+00, 4.938884354E+01, 2.794937744E+02, 2.779905796E-01
     11793, 3.287890553E-01, 3.285269737E-01, 4.316532898E+02, 1.683949089E+01, 3.536863327E+00,-2.235109091E+00,-7.403494263E+02, 8.062835038E-02
     11794, 2.561705410E-01, 3.285895884E-01, 1.297915039E+03, 1.111567879E+01, 2.646026850E+00,-8.191138506E-01,-7.383502197E+02, 1.032066438E-02
     11795,-1.311308384E+00, 3.286184371E-01, 2.459222684E-03, 3.915068228E-03, 2.683090448E+00, 4.871976852E+01, 3.194490662E+02, 3.384848833E-01
     11796,-3.352129161E-01, 3.287436962E-01, 5.319896851E+02, 7.043993473E+00, 4.379619598E+01, 2.526996040E+01, 1.390275269E+02, 6.227086857E-02
     11797, 2.452760786E-01, 3.290212750E-01, 6.343160547E+04, 1.703169441E+01,-4.796347427E+01, 1.469750595E+01,-7.399407959E+02, 0.000000000E+00
     11798,-2.706090212E-01, 3.290215433E-01, 8.694944336E+03, 4.323113441E+00, 4.798819733E+01, 1.469755554E+01,-8.826453247E+02, 0.000000000E+00
     11799, 2.645148337E-01, 3.290465176E-01, 5.755757446E+02, 1.199039841E+01, 3.627549171E+00,-1.278810740E+00,-7.387509766E+02, 1.846791245E-02
     11800, 3.010205328E-01, 3.290857673E-01, 3.311174011E+02, 1.520664692E+01, 3.693597555E+00,-2.011344671E+00,-7.398472290E+02, 5.375294015E-02
     11801,-2.715794444E-01, 3.292088509E-01, 6.418880371E+03, 6.868715286E+00, 6.380679703E+01, 1.930380821E+01,-8.679304810E+02, 9.834402008E-04
     11802, 2.462105453E-01, 3.292756677E-01, 4.908019141E+04, 1.977141953E+01,-1.056134319E+01, 3.271616936E+00,-7.395444336E+02, 9.681854863E-04
     11803, 2.915832698E-01, 3.293152452E-01, 3.300839233E+02, 1.466694450E+01, 3.762291908E+00,-1.874390841E+00,-7.397856445E+02, 4.466305673E-02
     11804,-2.726727426E-01, 3.294813037E-01, 3.215324707E+03, 9.413119316E+00, 6.296846771E+01, 1.991159821E+01,-8.447012329E+02, 2.108982997E-03
     11805,-2.857874930E-01, 3.294883668E-01, 1.566989899E+02, 1.900489450E+00, 5.812234879E+01, 2.109687424E+01,-5.449457397E+02, 1.468645502E-02
     11806,-1.152816296E+00, 3.295176923E-01, 2.559681190E-03, 3.987973090E-03, 4.274429321E+00, 4.772270203E+01, 3.751911316E+02, 3.403794765E-01
     11807, 2.598169744E-01, 3.295878470E-01, 7.892031250E+02, 1.132404518E+01, 3.334981441E+00,-1.101010323E+00,-7.387382202E+02, 1.410100423E-02
     11808, 2.473049611E-01, 3.295905590E-01, 2.702046875E+04, 2.090415382E+01,-5.403500557E+00, 1.576623678E+00,-7.391099854E+02, 2.106943866E-03
     11809,-3.679271042E-01, 3.296544850E-01, 2.141903305E+01, 8.431817889E-01, 3.900475311E+01, 2.866971588E+01, 3.650488281E+02, 9.434011579E-02
     11810,-3.044227362E-01, 3.299258351E-01, 4.169801636E+02, 4.964105606E+00, 5.121833420E+01, 2.240259171E+01,-2.276131134E+02, 3.274651244E-02
     11811,-9.329656959E-01, 3.299468458E-01, 2.812789986E-03, 4.098274745E-03, 7.235497475E+00, 4.591713715E+01, 4.633695068E+02, 2.571585774E-01
     11812,-2.747897506E-01, 3.303051889E-01, 1.602727539E+03, 8.698814392E+00, 6.242839813E+01, 2.027634239E+01,-8.088727417E+02, 4.373356234E-03
     11813,-8.132037520E-01, 3.303062320E-01, 3.069177503E-03, 4.167622421E-03, 9.409196854E+00, 4.415987396E+01, 5.423157959E+02, 2.597769499E-01
     11814, 2.698834240E-01, 3.305224180E-01, 4.467199707E+02, 1.267530537E+01, 3.809973717E+00,-1.454130530E+00,-7.393074341E+02, 2.403535321E-02
     11815, 2.516331971E-01, 3.307612836E-01, 3.314599609E+03, 1.199770546E+01, 8.424714208E-01,-2.356055528E-01,-7.391986694E+02, 6.589192897E-03
     11816,-1.061927676E+00, 3.307776749E-01, 2.638715319E-03, 4.031798802E-03, 5.411731243E+00, 4.707059097E+01, 4.077173157E+02, 2.912563384E-01
     11817,-1.019967437E+00, 3.308875263E-01, 2.685742918E-03, 4.052628297E-03, 6.008281231E+00, 4.674261093E+01, 4.235540161E+02, 2.747914791E-01
     11818,-2.769570053E-01, 3.311020732E-01, 1.070344238E+03, 7.511253357E+00, 6.162897873E+01, 2.090190697E+01,-7.675886841E+02, 6.679445039E-03
     11819,-2.904741168E-01, 3.315071762E-01, 7.790048981E+01, 1.162276268E+00, 5.672274780E+01, 2.207522774E+01,-4.855742798E+02, 1.974789053E-02
     11820, 5.387818813E-01, 3.316192031E-01, 1.233408301E+04, 8.983312988E+01,-2.515283108E+00, 1.874021339E+01,-7.480573730E+02, 2.877558172E-01
     11821, 2.758356035E-01, 3.318368495E-01, 3.800507507E+02, 1.331257534E+01, 3.874170542E+00,-1.599511623E+00,-7.397866821E+02, 3.011931479E-02
     11822, 2.443890870E-01, 3.318749368E-01, 6.309925000E+04, 1.701781273E+01,-4.779850006E+01, 1.522827053E+01,-7.412581177E+02, 0.000000000E+00
     11823,-2.697220445E-01, 3.318751454E-01, 9.179918945E+03, 4.459134579E+00, 4.782323074E+01, 1.522831154E+01,-9.565687866E+02, 0.000000000E+00
     11824,-2.805929482E-01, 3.318918943E-01, 4.598359375E+02, 4.282750607E+00, 6.028928375E+01, 2.131272125E+01,-6.965330811E+02, 1.038779505E-02
     11825,-2.706857324E-01, 3.320624232E-01, 6.695616699E+03, 6.903873920E+00, 6.439265442E+01, 2.025028038E+01,-9.415017700E+02, 9.758456727E-04
     11826, 2.550169528E-01, 3.321256340E-01, 1.312686768E+03, 1.089529037E+01, 2.668305397E+00,-8.511804938E-01,-7.395115967E+02, 1.022332255E-02
     11827, 2.453195751E-01, 3.321519792E-01, 4.845685156E+04, 1.958922005E+01,-1.046715355E+01, 3.363670588E+00,-7.409032593E+02, 9.707859717E-04
     11828,-3.121179640E-01, 3.323329389E-01, 7.196859131E+02, 8.076445580E+00, 4.861910248E+01, 2.349147034E+01,-1.536265717E+02, 4.080444574E-02
     11829,-2.717804313E-01, 3.323423266E-01, 3.224952148E+03, 9.383492470E+00, 6.357511902E+01, 2.087589264E+01,-9.171081543E+02, 2.104291227E-03
     11830, 3.799670935E-01, 3.324346542E-01, 1.849632446E+03, 2.787826729E+01, 2.852187872E+00,-8.084068298E-01,-7.427297363E+02, 1.314591467E-01
     11831, 2.464116514E-01, 3.324947953E-01, 2.586340430E+04, 2.047362518E+01,-5.275947571E+00, 1.593818426E+00,-7.405017090E+02, 2.115400974E-03
     11832, 1.091126919E+00, 3.330886662E-01, 4.962664062E+03, 6.314482498E+01,-8.965373039E+00, 5.175513458E+01,-6.573538818E+02, 3.580428064E-01
     11833,-2.844464481E-01, 3.331291378E-01, 1.547491455E+02, 1.871839881E+00, 5.895783615E+01, 2.216053772E+01,-6.323491211E+02, 1.443419978E-02
     11834, 2.588874102E-01, 3.332410455E-01, 7.755957642E+02, 1.110156822E+01, 3.409643650E+00,-1.152779222E+00,-7.397696533E+02, 1.425043214E-02
     11835,-2.738988101E-01, 3.332543969E-01, 1.593078857E+03, 8.680272102E+00, 6.303617477E+01, 2.125713730E+01,-8.813724365E+02, 4.398510326E-03
     11836,-3.869275153E-01, 3.334916532E-01, 5.898599029E-01, 8.463610709E-02, 3.620982361E+01, 3.050096703E+01, 4.277335205E+02, 1.137196124E-01
     11837, 2.502437234E-01, 3.335010409E-01, 3.613992920E+03, 1.207270241E+01, 4.851886928E-01,-1.583335698E-01,-7.403932495E+02, 6.073448807E-03
     11838,-2.960717976E-01, 3.335731328E-01, 1.730280457E+02, 2.300198555E+00, 5.476415253E+01, 2.304323387E+01,-4.132704773E+02, 2.570040524E-02
     11839, 2.823462188E-01, 3.338784575E-01, 3.429858398E+02, 1.383289528E+01, 3.893631458E+00,-1.730073810E+00,-7.403213501E+02, 3.694044054E-02
     11840, 4.453608692E-01, 3.340055943E-01, 8.853440430E+03, 6.722023010E+01, 6.564090252E-01, 6.171061039E+00,-7.463066406E+02, 1.959485710E-01
     11841, 2.633384764E-01, 3.341219127E-01, 5.536441040E+02, 1.169343662E+01, 3.744918108E+00,-1.342904091E+00,-7.399963989E+02, 1.876665279E-02
     11842,-2.760626078E-01, 3.341860473E-01, 1.051708374E+03, 7.426074982E+00, 6.226023865E+01, 2.192774773E+01,-8.425347900E+02, 6.743929349E-03
     11843,-9.772514701E-01, 3.342870474E-01, 2.738134935E-03, 4.075110424E-03, 6.617066383E+00, 4.640600967E+01, 4.379898682E+02, 2.668679357E-01
     11844, 2.434704304E-01, 3.347185254E-01, 6.297273047E+04, 1.701563263E+01,-4.762763214E+01, 1.575716019E+01,-7.421174316E+02, 0.000000000E+00
     11845,-2.688034177E-01, 3.347187340E-01, 9.741842773E+03, 4.629225254E+00, 4.765236664E+01, 1.575720119E+01,-1.032518555E+03, 0.000000000E+00
     11846,-8.716226816E-01, 3.349287510E-01, 2.916037105E-03, 4.132663831E-03, 8.310185432E+00, 4.520213318E+01, 4.943894653E+02, 2.621820271E-01
     11847,-2.697583437E-01, 3.349298835E-01, 6.996074219E+03, 6.964471340E+00, 6.496966553E+01, 2.121622086E+01,-1.017664978E+03, 9.735953645E-04
     11848, 2.443925738E-01, 3.350266516E-01, 4.793165234E+04, 1.939876175E+01,-1.036109543E+01, 3.453071833E+00,-7.417350464E+02, 9.722604300E-04
     11849, 3.112351596E-01, 3.350694180E-01, 3.715983276E+02, 1.567499542E+01, 3.682759285E+00,-2.041302204E+00,-7.406856689E+02, 6.513204426E-02
     11850, 3.421392441E-01, 3.350923359E-01, 7.107254028E+02, 1.885761261E+01, 3.399063110E+00,-1.886689186E+00,-7.412844238E+02, 9.512211382E-02
     11851,-2.708525658E-01, 3.352320492E-01, 3.208946533E+03, 9.339900970E+00, 6.418643188E+01, 2.186449432E+01,-9.929484863E+02, 2.107720822E-03
     11852, 2.454787195E-01, 3.353962898E-01, 2.500016211E+04, 2.010465813E+01,-5.168166161E+00, 1.625056863E+00,-7.412703857E+02, 2.119569108E-03
     11853,-2.795743048E-01, 3.354169130E-01, 4.410844727E+02, 4.138897896E+00, 6.100355148E+01, 2.243275833E+01,-7.781480103E+02, 1.046396047E-02
     11854, 2.682343125E-01, 3.356772959E-01, 4.398297424E+02, 1.231691265E+01, 3.906527281E+00,-1.488542438E+00,-7.404059448E+02, 2.390284650E-02
     11855, 2.533737123E-01, 3.359442949E-01, 1.429842529E+03, 1.074834442E+01, 2.535962582E+00,-8.534310460E-01,-7.407453613E+02, 9.800534695E-03
     11856,-3.023872972E-01, 3.360225856E-01, 4.634493408E+02, 5.391634941E+00, 5.230023193E+01, 2.388989639E+01,-3.440733337E+02, 3.245274723E-02
     11857,-3.213124573E-01, 3.360662162E-01, 7.491067505E+02, 8.764591217E+00, 4.678445816E+01, 2.539140892E+01,-8.874837494E+01, 5.065929145E-02
     11858,-2.729075849E-01, 3.362146914E-01, 1.600360474E+03, 8.689596176E+00, 6.366561890E+01, 2.224154091E+01,-9.573527222E+02, 4.366833717E-03
     11859, 2.894296348E-01, 3.362475038E-01, 3.277675171E+02, 1.426846027E+01, 3.881376743E+00,-1.836743474E+00,-7.408192139E+02, 4.440240934E-02
     11860, 2.493310571E-01, 3.363084197E-01, 3.523609619E+03, 1.192642307E+01, 4.932777584E-01,-1.788348109E-01,-7.411369019E+02, 6.065585651E-03
     11861,-2.883048356E-01, 3.364205062E-01, 8.261264801E+01, 1.199708343E+00, 5.786568832E+01, 2.343657303E+01,-6.032361450E+02, 1.909448393E-02
     11862,-2.833178937E-01, 3.366885483E-01, 1.511420441E+02, 1.832097650E+00, 5.967370605E+01, 2.325104523E+01,-7.108606567E+02, 1.441718731E-02
     11863,-4.071990550E-01, 3.368930221E-01, 1.889507100E-02, 8.319360204E-03, 3.350124359E+01, 3.205607986E+01, 4.809446106E+02, 1.342502236E-01
     11864,-7.880920768E-01, 3.370414972E-01, 3.118600929E-03, 4.183503799E-03, 1.013697529E+01, 4.382571411E+01, 5.514842529E+02, 2.673798800E-01
     11865, 2.575430870E-01, 3.371657133E-01, 7.706008301E+02, 1.083234501E+01, 3.453998566E+00,-1.201415181E+00,-7.408427124E+02, 1.414349210E-02
     11866,-2.750095427E-01, 3.372197747E-01, 1.062342041E+03, 7.444172859E+00, 6.289258575E+01, 2.293862915E+01,-9.194660645E+02, 6.679288577E-03
     11867,-5.023531318E-01, 3.373278975E-01, 5.300208926E-03, 4.486340564E-03, 2.369975471E+01, 3.613684082E+01, 6.539285889E+02, 2.276939452E-01
     11868, 2.425202131E-01, 3.375517130E-01, 6.296980859E+04, 1.702617455E+01,-4.745089722E+01, 1.628411865E+01,-7.429876709E+02, 0.000000000E+00
     11869,-2.678532302E-01, 3.375519216E-01, 1.036180078E+04, 4.824900627E+00, 4.747563553E+01, 1.628415871E+01,-1.109637573E+03, 0.000000000E+00
     11870,-2.688011527E-01, 3.377858400E-01, 7.322923828E+03, 7.038454056E+00, 6.553234863E+01, 2.219068718E+01,-1.094617432E+03, 9.731049067E-04
     11871, 2.434355021E-01, 3.378835320E-01, 4.715475781E+04, 1.905577850E+01,-1.032931519E+01, 3.605458736E+00,-7.424793701E+02, 9.734965279E-04
     11872, 2.736377120E-01, 3.380731642E-01, 3.743826294E+02, 1.286953640E+01, 3.986017942E+00,-1.614725828E+00,-7.409415894E+02, 2.977025323E-02
     11873,-2.698891759E-01, 3.381094933E-01, 3.192368652E+03, 9.294568062E+00, 6.478526306E+01, 2.287184906E+01,-1.069634888E+03, 2.107572509E-03
     11874, 2.445143312E-01, 3.382778764E-01, 2.319889844E+04, 1.948025894E+01,-5.109177589E+00, 1.731380701E+00,-7.420480347E+02, 2.121997066E-03
     11875, 2.618073523E-01, 3.385508955E-01, 5.467335205E+02, 1.137438488E+01, 3.811059475E+00,-1.388918638E+00,-7.410728760E+02, 1.862708852E-02
     11876, 2.973899841E-01, 3.385819495E-01, 3.332285461E+02, 1.471870613E+01, 3.840330362E+00,-1.914284468E+00,-7.411114502E+02, 5.269784108E-02
     11877,-2.940104008E-01, 3.387363255E-01, 1.902952881E+02, 2.452784538E+00, 5.572570801E+01, 2.441900063E+01,-5.231660767E+02, 2.523029968E-02
     11878,-3.095529079E-01, 3.387545347E-01, 7.555759277E+02, 8.372424126E+00, 4.988684464E+01, 2.498608589E+01,-2.750942383E+02, 4.010048881E-02
